unique_id,customer_id,local_guide,date_year,text,store_name,company_name,text_response
584,437,True,2023,"You can do it, but there's nothing special.",Competitor Outlet,competitor,
585,1698,True,2023,Very nice with real outlet prices,Competitor Outlet,competitor,
586,1230,False,2023,"Friendly, competent and helpful employees. For promotions (discount flyers in the mailbox), it is better to come during the week as there is a lot going on at the weekend.",Competitor Outlet,competitor,
587,488,True,2022,"I really liked it here. I was surprised by the variety of articles, which are all well sorted by sport. A big compliment also to the nice salespeople/advisors.",Competitor Outlet,competitor,
588,1930,True,2023,"Super good selection and often mega cheap offers, e.g. 30% extra on reduced goods then a shirt costs €8 or a pair of shorts €5.50, otherwise such low prices and beautiful things.",Competitor Outlet,competitor,
589,1301,True,2023,I found the selection of running shoes to be rather poor and I have found better deals in other stores,Competitor Outlet,competitor,
590,1636,True,2023,"I really liked the store! Low prices, wide range, excellent quality. Polite pleasant staff.",Competitor Outlet,competitor,
591,1635,True,2019,"I got great golf clothing here, large selection and very nice service!
It wasn't too much work for the ladies to pick out everything I wanted! Therefore 5 stars for everything! …",Competitor Outlet,competitor,
592,1879,True,2023,Nice outlet at the Puma headquarters. Would love to come back,Competitor Outlet,competitor,"Hi JChri!

A big thank you for choosing PUMA. Your feedback means a lot to us and we look …"
593,991,True,2022,Friendly staff! Prices are okay. But you can sometimes get it like that in normal stores. The latest models are always on sale straight away 👍 …,Competitor Outlet,competitor,
594,1349,True,2023,On 2 floors you will find something for the whole family and of course there is also a brand store. There was another discount on the sale. It's worth a visit,Competitor Outlet,competitor,
595,1617,True,2023,"As a sports shop, it's completely bankrupt, not even Dirk Nowitzki can find clothes that are 2-3 xl, not even shoe size 47",Competitor Outlet,competitor,
596,916,True,2022,"Getting there is super easy from the A3.
There are more than enough parking spaces!
There would also be something to eat. …",Competitor Outlet,competitor,
597,705,True,2020,Good selection of sportswear with good discounts,Competitor Outlet,competitor,
598,1630,True,2019,"The outlet prices are no cheaper than in a store in town.
When you add in the gas money and the time, it's not worth driving to an outlet at all. …",Competitor Outlet,competitor,
599,816,False,2023,Great clothes and shoes and very enthusiastic service,Competitor Outlet,competitor,
600,463,True,2018,"Good prices, excellent product.",Competitor Outlet,competitor,
601,583,False,2023,"You have to have been there to see the entire Puma area, which is very well designed and architecturally successful, with an outlet, office buildings with outdoor facilities, and access with parking spaces. The Food Store is also very …",Competitor Outlet,competitor,
602,652,False,2022,"The store is very chaotic, unclean and the staff seems to be completely overwhelmed due to the lack of employees. Only one or two salespeople are responsible for advice while the cash registers are full. You're better off with Adidas and Nike.",Competitor Outlet,competitor,
603,1912,True,2023,Large and well priced selection of clothes. Sometimes the right size is no longer available.,Competitor Outlet,competitor,
604,669,True,2018,"A great shop and great prices. I particularly liked the selection that is based on specific vehicle manufacturers. There were shoes, T-shirts and motorsport bags from BMW Mercedes and Ferrari. Really special products that are difficult to find in normal stores.",Competitor Outlet,competitor,
605,108,True,2023,"Top advice, top products, great selection, great store design, there are great parking spaces and even 4 free charging stations for the car! I'd love to come back! Top! Even though I like Adidas... it's already better than the Adidas store...",Competitor Outlet,competitor,
606,949,True,2023,"Good prices and lots of selection.
Unfortunately not everything is always in the right sizes",Competitor Outlet,competitor,
607,1607,True,2020,"You can get some really good bargains here.
Some salespeople seem rather listless and would rather chat than help.
But overall it's okay.",Competitor Outlet,competitor,
608,106,True,2020,Excellent. Very good prices.,Competitor Outlet,competitor,
609,1561,True,2022,"Unfortunately, nothing was found across the board...neither for children nor for adults...there were no bargains to be found in the sale corner, only leftovers...you have to be lucky to find a suitable size. In my opinion, the outlet is just a larger store...unfortunately.",Competitor Outlet,competitor,
610,718,True,2023,Wasn't quite as crowded as we thought and got some bargains,Competitor Outlet,competitor,
611,360,True,2023,Selection relatively small/prices rather normal...,Competitor Outlet,competitor,
612,1499,True,2023,"Good clothes and good prices, friendly staff, you can always find something, very happy to come back",Competitor Outlet,competitor,
613,147,True,2022,"Reasonable, not really great. Some items were well discounted, but many were still very expensive",Competitor Outlet,competitor,
614,1968,True,2023,"We were there on the weekend, and there were sooooo many people. Maybe on weekdays it’s easier.",Competitor Outlet,competitor,
615,1729,True,2024,Nice shop,Competitor Outlet,competitor,"Hi Udo!

A big thank you for choosing PUMA. Your feedback means a lot to us and we look …"
616,696,False,2023,"If I don't have to drive to Herzogenaurach, you can also go to the Village in Ingolstadt",Competitor Outlet,competitor,
617,264,False,2022,"You CAN get bargains here...
But especially for the Motorsport Collection, ea is mostly a joke.
Alleged RRP prices are printed on the labels, which are not the case.
You can get 90% of things online for the same price and stress-free.",Competitor Outlet,competitor,
618,1606,True,2023,"Too few staff, shoes lying around everywhere, cabins full of rubbish (this is the fault of the visitors),
Mountains of untidy clothes...it's a shame, it would be a great store.",Competitor Outlet,competitor,
619,1182,True,2019,"Definitely worth a visit. The only reason I deducted a star is because I thought that the selection of sports equipment (golf, fitness, etc.) should be larger in an outlet of this size.",Competitor Outlet,competitor,
620,586,True,2019,Unbeatable prices and always a good selection,Competitor Outlet,competitor,
621,1644,False,2023,"Excellent store, staff, assortment for every taste. Nice prices and promotions.",Competitor Outlet,competitor,
622,1649,False,2017,"Large, very clear and well-stocked outlet with reasonable prices and good promotions (2+1). You can find your way around straight away, the prices are reasonable and there is something for everyone. The staff are very friendly and helpful. …",Competitor Outlet,competitor,
623,882,False,2022,"I am willing to pay for good products. But when I see that these are produced in a country where an employee earns the equivalent of 15.00 euros a month and a piece of clothing for children costs 52.00 euros in your Puma outlet shop, I am …",Competitor Outlet,competitor,
624,938,True,2023,Very nice outlet. Everything perfectly sorted. Very clear. And you can still get bargains.,Competitor Outlet,competitor,
625,149,True,2019,"Some of them are absolutely top prices and my impression is that the quality is still right. Partial reduction of 80%. This makes you wonder, were the products really once worth that much? …",Competitor Outlet,competitor,
