unique_id,customer_id,local_guide,date_year,text,text_response
658,133,True,2022,"Good selection, some very good prices. Also for people who, like me, need men's sizes, i.e. XXL. I can only recommend.",
659,1637,True,2019,I love it! You can always get a bargain here. Huge selection. Friendly advice. The latest styles are available in the concept store. Easy access and plenty of parking. There is also a bakery right next to the store for a quick snack.,
660,969,True,2020,"Always a visit. Large selection, great prices, you can get some real bargains here.",
661,59,False,2021,"Extremely good shop. Lots of selection, nice staff and the store is well tidy and sorted. Prices are also very good, at least in my opinion.",
662,1297,True,2022,Here you can get one or two bargains... b-ware in a-ware quality at a reasonable price but you can also buy the latest collection... but sometimes the price is a bit too high and the design is not always to my taste ...,
663,1259,True,2020,"Unfortunately, I'm always disappointed... there are hardly any great things for women anymore. Every time I leave empty-handed, even though it takes so many kilometers to get there. But hey, my husband always finds something for that :)",
664,379,False,2022,"You will definitely find what you are looking for here. You just have to be a little lucky to find your sizes, as many things sell out quickly.",
665,667,True,2020,"Very nice offer and well-stocked departments.
The prices are also very good. We always stop by the outlet when we drive through Bavaria. …",
666,1338,False,2022,Employees friendly and competent. The selection was very good 👍 and most sizes were available. …,
667,402,True,2020,"Unfortunately, we arrived far too late to really immerse ourselves in the Puma world. We'll definitely do it differently next time.
A large and very chic store with plenty of selection and lots of really good …",
668,1701,True,2023,"The prices from the outlet are very attractive.

The selection is acceptable. …",
669,479,False,2023,"The best outlet I know, super good, great outfit, really great, everything from Puma",
670,1780,True,2023,"Always good discounts. Comfortable, beautiful things. I'm glad to have such a good shop nearby.",
671,1849,False,2023,The slowest and most incompetent cashiers in the world!!!!!! Checkout 7 over 20 minutes for a customer 🙈🙈🙈 …,
672,1377,False,2021,"Was there with a friend. Large selection and reduced prices.. Also in my size XXL😀Also nice at the checkout..
(There was only one employee or management in there running around close to you etc. wasn't that great, but otherwise great) …",
673,209,True,2020,"Hello everyone,
very nice big store with a lot of selection, helpful and friendly people. Good price/performance ratio. Only to recommend.",
674,180,True,2023,"As always, get good items at a reasonable price!",
675,860,True,2022,"I am very disappointed with the Puma outlet. The prices have been raised a lot. I looked for trekking shoes, but without success. In addition, there were almost no salespeople there to ask or get good advice from. All in all, it wasn't worth going there. What a shame! I had much better memories of Puma!",
676,619,False,2023,Always top 👍👍😃 again …,
677,941,True,2020,"Always has a good selection at a good price. It's a bit crowded with people, but that's how it is in the outlet. Always clean and tidy",
678,773,True,2017,"Great discounts, good products. Tip: pay attention to special offers, discounts, etc.",
679,1481,False,2022,"If you're lucky like we were, you'll get great bargains.
The staff is just very nice and helpful",
680,996,True,2019,"The visit was definitely worth it. The employees are very friendly and the prices are great too. There are cheap jerseys and fan items from Arsenal, BVB or the Italian national team. There is also a large selection of motorsport merchandise …",
681,171,True,2020,"You can get one or two bargains here. We always stop here when we are in the area. I think it's good that there are enough parking spaces. One point deducted for one or two annoyed employees. But since I know what I want, it doesn't affect …",
682,1113,True,2018,"Great outlet with really great offers. Also very clean and clear for the size. Parking spaces available, bakery is also right next to the entrance. For families: a play area for children is available in the outlet.",
683,58,True,2023,"We got some bargains, everything was neat and there were no long waiting times at the checkout.",
684,501,True,2021,"In contrast to its big brother, you will only find a small selection in this outlet store and no particularly cheap prices. So unfortunately only one star here. It's a shame, the visit was a waste of time.",
685,1416,True,2023,"Not overcrowded early in the morning, staff friendly, we didn't get any advice, but luckily we knew our way around",
686,251,True,2021,"You have to wait at the entrance.
Approx. 20 minutes.
Unfortunately the selection isn't that big anymore... …",
687,1659,True,2023,Great store. Very good advice!,
688,1313,True,2023,"Well sorted, found cheap, nice sneakers for the whole family",
689,359,True,2017,"3 days inventory. No goods can be taken out of the warehouse during this time. After the sizes available in the store i. d. R. If you are not for experienced men, you drive here, for example. Sometimes unnecessarily a long distance. You can also do something like this on the weekend, then sales will not be affected.",
690,1595,False,2023,Always great things at great prices!,
691,849,False,2023,What your heart desires. Great prices. You don't go out empty-handed.,
692,920,True,2023,"Very nice and cheap clothing, I can only recommend it 👍 …",
693,470,False,2023,"The selection wasn't very big this time in XL, but you can always find something 😂 …",
694,1118,False,2023,"You can always find a great, cheap item, even though not all prices can be interpreted as an outlet",
695,391,True,2018,Even though I prefer its brother's brand... I have to say that the place is really worth it! You can find high-end items that you certainly can't find in the brand's outlets in Italy! Definitely worth a visit!,
